"Record_ID#","SALARY","ROOKIE","POS","G","PA","AB","H","1B","2B","3B","HR","TB","BB","UBB","IBB","HBP","SF","SH","ROE","RBI","LEADOFF_PA","DP","TP","WP","PB","END_GAME","SO","BK","INTERFERENCE","FC","TOB","OUT","SIT_DP","GIDP","PITCHES","BALLS","STRIKES","FB","GB","LD","POP","Batted Balls","PA_P","PA_C","PA_1B","PA_2B","PA_3B","PA_SS","PA_LF","PA_CF","PA_RF","PA_DH","PA_PH","PA_PR","G_P","G_C","G_1B","G_2B","G_3B","G_SS","G_LF","G_CF","G_RF","G_DH","G_PH","G_PR","AVG","OBP","SLG","D_ISO","TBP","BBr","UBBr","IBBR","SO/BB","ABR","HITR","B1R","B2R","B3R","HRr","HBPR","SFR","SHR","ROEr","SOr","OUTR","NSOR","RBIR","LEADOFFR","END_GAMER","DP%","FB%","GB%","LD%","POP%","SB","CS","PICKOFF","R","SB%","RUNR","D_BPF","PA%","D_MLVr","D_PMLVr","D_RPMLVr","D_VORPr","D_MLV","D_PMLV","D_RPMLV","D_VORP","D_NETDP","D_EqA","D_EqR","D_RAR","D_RAP","D_RARP","D_OUTS_EQ","PA_ROB","R1","R2","R3","R1_BI","R2_BI","R3_BI","ROB","OBI","R1BI%","R2BI%","R3BI%","OBI%"
751,6650000,0,6,87,330,305,83,63,18,1,1,106,13,13,0,5,1,6,2,22,85,6,0,1,2,5,27,0,0,0,101,227,49,6,1138,374,764,64,124,65,32,285,0,0,0,0,0,323,0,0,0,0,7,0,0,0,0,0,0,80,0,0,0,0,7,0,0.27,0.31,0.35,0.08,0.32,0.04,0.04,0,2.08,0.92,0.25,0.19,0.05,0,0,0.02,0,0.02,0.01,0.08,0.69,0.61,0.07,0.26,0.02,12.2,22.5,43.5,22.8,11.2,2,2,0,24,50,0.07,99.33,5.3,-0.12,-0.08,0.03,0.03,-9.3,-6.2,2.62,2,0.69,0.24,31.9,2.6,-5.4,5.1,231,144,104,64,30,1,12,8,198,21,1,18.8,26.7,10.6
754,12500000,0,5,151,637,544,147,86,33,1,27,263,87,84,3,3,3,0,3,99,138,17,0,4,3,5,104,0,0,1,237,396,123,14,2553,1084,1469,145,164,92,42,443,0,0,14,0,620,0,0,0,0,0,3,0,0,0,4,0,146,0,0,0,0,0,3,0,0.27,0.37,0.48,0.21,0.41,0.14,0.13,0,1.2,0.85,0.23,0.14,0.05,0,0.04,0,0,0,0,0.16,0.62,0.46,0.16,0.22,0.01,11.4,32.7,37,20.8,9.5,0,1,0,69,0,0.11,98.66,10,0.17,0.14,0.26,0.26,24.7,19.6,37.75,37.2,0.66,0.3,99.8,49,26.4,44.6,401,318,235,172,70,18,31,23,477,72,7.7,18,32.9,15.1
755,1850000,0,11,34,61,52,9,6,3,0,0,12,7,7,0,0,2,0,1,7,12,0,0,0,0,2,7,0,0,0,16,44,15,0,219,90,129,12,22,8,5,47,0,0,42,0,0,0,0,0,0,0,19,0,0,0,16,0,0,0,0,0,0,0,19,0,0.17,0.26,0.23,0.06,0.2,0.11,0.11,0,1,0.85,0.15,0.1,0.05,0,0,0,0.03,0,0.02,0.11,0.72,0.61,0.11,0.2,0.03,0,25.5,46.8,17,10.6,0,1,0,3,0,0.05,99.27,1,-0.42,-0.45,-0.35,-0.39,-6.1,-6.5,-5.02,-5.6,-1.63,0.18,3.1,-2.8,-6.3,-4.2,46,33,27,15,9,2,3,2,51,7,7.4,20,22.2,13.7
757,4900000,0,4,143,532,481,136,100,28,2,6,186,43,41,2,3,3,2,2,46,140,16,0,5,1,8,82,2,0,4,182,344,101,13,2037,821,1216,108,203,74,19,404,0,0,0,390,39,36,54,0,1,0,12,0,0,0,1,101,13,13,16,0,1,0,12,3,0.28,0.34,0.39,0.1,0.35,0.08,0.08,0,1.91,0.9,0.26,0.19,0.05,0,0.01,0.01,0.01,0,0,0.15,0.65,0.49,0.09,0.26,0.02,12.9,26.7,50.2,18.3,4.7,8,8,2,64,50,0.12,99.81,8.5,-0.01,-0.02,0.1,0.08,-0.9,-2,12.69,10.3,2.05,0.26,62,16.6,-0.8,15.5,358,234,152,115,54,4,19,17,321,40,2.6,16.5,31.5,12.5
758,1000000,0,11,89,200,183,50,41,8,0,1,61,13,12,1,1,2,1,2,20,47,5,0,2,0,3,30,0,0,1,64,133,38,3,753,273,480,41,72,32,11,156,0,0,14,53,43,47,0,0,0,0,43,0,0,0,5,18,20,13,0,0,0,0,43,0,0.27,0.32,0.33,0.06,0.31,0.07,0.06,0.01,2.31,0.92,0.25,0.21,0.04,0,0.01,0.01,0.01,0.01,0.01,0.15,0.67,0.52,0.1,0.24,0.02,7.9,26.3,46.2,20.5,7.1,0,0,0,26,0,0.13,98.83,3.2,-0.12,-0.1,-0.01,-0.01,-5.6,-4.7,-0.27,-0.3,-1.12,0.24,19,1.7,-6.3,-0.1,136,89,66,46,25,0,8,11,137,19,0,17.4,44,13.9
759,5250000,0,10,125,510,414,133,78,32,1,22,233,80,67,13,9,6,0,5,77,120,11,0,0,1,7,112,0,1,1,222,281,103,10,2037,885,1152,86,130,77,17,310,0,0,0,0,0,0,5,0,83,416,6,0,0,0,0,0,0,0,1,0,19,99,6,0,0.32,0.44,0.56,0.24,0.46,0.16,0.13,0.03,1.4,0.81,0.26,0.15,0.06,0,0.04,0.02,0.01,0,0.01,0.22,0.55,0.33,0.15,0.24,0.01,9.7,27.7,41.9,24.8,5.5,5,3,1,78,62.5,0.15,101.07,7.9,0.4,0.37,0.49,0.49,46,42.3,56.31,56,-1.17,0.34,95.7,58.9,37.2,50.3,290,260,185,109,59,21,14,20,353,55,11.4,12.8,33.9,15.6
761,15666666,0,10,149,602,503,123,61,28,0,34,253,91,82,9,4,4,0,1,90,129,20,0,9,2,4,147,0,0,0,218,383,130,17,2496,1107,1389,119,144,69,28,360,0,0,0,0,0,0,0,0,0,593,9,0,0,0,0,0,0,0,0,0,0,140,9,0,0.25,0.36,0.5,0.26,0.42,0.15,0.14,0.01,1.62,0.84,0.2,0.1,0.05,0,0.06,0.01,0.01,0,0,0.24,0.64,0.39,0.15,0.21,0.01,13.1,33.1,40,19.2,7.8,1,0,0,93,100,0.15,102.21,9.7,0.13,0.11,0.23,0.23,18.6,15.4,32.59,32.9,2.91,0.29,87.7,39,9.4,26.9,384,270,193,122,64,15,20,21,379,56,7.8,16.4,32.8,14.8
763,17102149,0,9,162,749,686,213,180,20,7,6,265,51,39,12,5,4,3,15,42,291,12,0,5,1,10,65,0,0,1,269,464,113,8,2673,999,1674,92,364,132,41,629,0,0,0,0,0,0,0,314,423,11,1,0,0,0,0,0,0,0,0,69,91,2,1,0,0.31,0.36,0.39,0.08,0.35,0.07,0.05,0.02,1.27,0.92,0.28,0.24,0.03,0.01,0.01,0.01,0.01,0,0.02,0.09,0.62,0.53,0.06,0.39,0.01,7.1,14.6,57.9,21,6.5,43,4,8,103,91.5,0.14,97.96,12.1,0.06,0.01,0.13,0.19,9.9,1.2,23.33,33.8,-4.25,0.28,102.6,41.2,12.8,34.8,484,257,174,114,58,5,10,21,346,36,2.9,8.8,36.2,10.4
765,3500000,0,5,90,272,247,58,42,12,3,1,79,17,13,4,0,8,0,3,32,66,5,0,4,1,9,33,0,0,0,75,194,49,3,945,330,615,77,92,31,22,222,0,0,21,0,205,0,0,0,0,24,22,0,0,0,9,0,56,0,0,0,0,10,22,0,0.24,0.28,0.32,0.09,0.29,0.06,0.05,0.01,1.94,0.91,0.21,0.15,0.04,0.01,0,0,0.03,0,0.01,0.12,0.71,0.59,0.12,0.24,0.03,6.1,34.7,41.4,14,9.9,0,1,0,22,0,0.08,99.99,4.3,-0.25,-0.28,-0.16,-0.17,-15.9,-17.5,-10.22,-10.8,-2.31,0.22,21.1,-4,-16.6,-7.6,198,120,81,63,31,3,12,16,175,31,3.7,19,51.6,17.7
766,28000000,0,5,138,594,510,154,86,33,0,35,292,65,56,9,14,5,0,8,103,125,18,0,11,0,7,117,4,0,1,233,352,117,16,2318,904,1414,107,168,87,36,398,0,0,0,0,565,0,0,0,0,29,0,0,0,0,0,0,131,0,0,0,0,7,0,0,0.3,0.39,0.57,0.27,0.49,0.11,0.09,0.02,1.8,0.86,0.26,0.14,0.06,0,0.06,0.02,0.01,0,0.01,0.2,0.59,0.4,0.17,0.21,0.01,13.7,26.9,42.2,21.9,9,18,3,0,104,85.7,0.18,101.02,9.5,0.33,0.3,0.42,0.45,45.8,41.2,58.38,62,3.32,0.32,106.6,60.4,39.8,56.4,364,322,208,146,95,17,19,32,449,68,8.2,13,33.7,15.1
767,900000,0,11,106,184,151,34,26,5,0,3,48,31,30,1,1,1,0,1,24,32,9,0,2,0,4,55,0,0,1,66,116,46,8,790,339,451,22,47,26,2,97,0,0,70,0,0,0,0,0,0,38,76,0,0,0,26,0,0,0,0,0,0,9,76,1,0.23,0.36,0.32,0.09,0.26,0.17,0.16,0.01,1.77,0.82,0.18,0.14,0.03,0,0.02,0.01,0.01,0,0.01,0.3,0.63,0.33,0.13,0.17,0.02,17.4,22.7,48.5,26.8,2.1,0,0,0,12,0,0.07,98.18,3,-0.1,-0.09,-0.01,-0.01,-4.2,-3.8,-0.37,-0.4,3.01,0.26,19.8,4.8,-4.3,1.1,118,92,61,49,32,1,8,12,142,21,1.6,16.3,37.5,14.8
768,10442030,0,2,126,483,423,93,60,20,0,13,152,52,49,3,6,2,0,3,43,101,19,0,6,2,7,122,1,0,0,151,329,107,13,1933,766,1167,94,128,46,35,303,0,479,0,0,0,0,0,0,0,0,4,0,0,131,0,0,0,0,0,0,0,0,4,0,0.22,0.31,0.36,0.14,0.31,0.11,0.1,0.01,2.35,0.88,0.19,0.12,0.04,0,0.03,0.01,0,0,0.01,0.25,0.68,0.43,0.09,0.21,0.01,12.2,31,42.2,15.2,11.6,0,1,0,37,0,0.08,101.94,7.5,-0.15,-0.1,-0.01,-0.02,-16.8,-10.7,-1.34,-1.9,1.4,0.24,45.3,3,-5.7,9.4,333,233,169,117,59,6,12,12,345,30,3.6,10.3,20.3,8.7
769,6000000,0,3,139,607,490,121,64,24,2,31,242,96,89,7,12,9,0,6,102,136,9,0,3,3,13,166,0,0,0,229,372,107,6,2455,1057,1398,121,106,73,33,333,0,0,584,0,0,0,0,0,0,22,1,0,0,0,132,0,0,0,0,0,0,6,1,0,0.25,0.38,0.49,0.25,0.4,0.16,0.15,0.01,1.73,0.81,0.2,0.11,0.04,0,0.05,0.02,0.01,0,0.01,0.27,0.61,0.34,0.17,0.22,0.02,5.6,36.3,31.8,21.9,9.9,1,1,0,76,50,0.13,99.23,9.6,0.17,0.07,0.23,0.23,23.4,9.2,32.05,31.8,-5.6,0.3,96.5,48.4,19.3,36.5,379,308,202,158,88,14,27,30,448,71,6.9,17.1,34.1,15.8
770,575000,0,6,54,156,124,35,23,6,2,4,57,22,22,0,5,0,5,2,18,44,1,0,2,1,2,17,0,0,1,62,91,29,1,633,257,376,23,55,27,7,112,0,0,0,52,6,94,0,0,0,0,3,0,0,0,0,21,6,33,0,0,0,0,3,6,0.28,0.41,0.46,0.18,0.37,0.14,0.14,0,0.77,0.79,0.22,0.15,0.04,0.01,0.03,0.03,0,0.03,0.01,0.11,0.58,0.47,0.12,0.28,0.01,3.4,20.5,49.1,24.1,6.3,1,0,0,30,100,0.19,101.98,2.5,0.19,0.21,0.32,0.33,6.7,7.5,11.67,12,-2.14,0.31,24.4,12.5,8.9,13.1,94,62,48,26,17,3,4,7,91,14,6.3,15.4,41.2,15.4
771,6333333,0,7,42,134,116,17,13,2,1,1,24,14,13,1,1,3,0,1,7,35,5,0,2,0,5,26,0,0,0,32,101,21,3,505,189,316,23,50,12,8,93,0,0,0,0,0,0,94,20,7,4,9,0,0,0,0,0,0,0,27,5,3,1,9,0,0.15,0.24,0.21,0.06,0.18,0.1,0.1,0.01,1.86,0.87,0.13,0.1,0.01,0.01,0.01,0.01,0.02,0,0.01,0.19,0.75,0.56,0.05,0.26,0.04,14.3,24.7,53.8,12.9,8.6,0,1,0,15,0,0.11,100.66,2.1,-0.51,-0.55,-0.44,-0.46,-15.9,-17.1,-13.51,-14.1,0.72,0.16,4.9,-8.2,-14.9,-10.2,103,51,35,21,13,0,0,6,69,6,0,0,46.2,8.7
773,12560000,0,10,71,289,246,59,43,7,1,8,92,39,39,0,3,1,0,2,30,79,10,0,0,1,4,57,0,0,0,101,186,54,9,1199,498,701,72,54,39,26,191,0,0,0,0,0,0,0,0,0,287,2,0,0,0,0,0,0,0,0,0,0,69,2,0,0.24,0.35,0.37,0.13,0.32,0.14,0.14,0,1.46,0.85,0.2,0.15,0.02,0,0.03,0.01,0,0,0.01,0.2,0.64,0.45,0.1,0.27,0.01,16.7,37.7,28.3,20.4,13.6,0,0,0,27,0,0.09,98.94,4.7,-0.04,-0.06,0.06,0.06,-2.6,-4.2,4.18,4.2,3.15,0.27,34.4,10.6,-3.9,4.7,188,125,93,55,23,6,8,8,171,22,6.5,14.5,34.8,12.9
775,3000000,0,8,48,143,131,39,31,8,0,0,47,8,8,0,1,1,2,1,10,47,3,0,1,0,3,18,0,0,0,48,94,17,3,517,174,343,18,67,24,7,116,0,0,0,6,20,0,22,80,3,0,12,0,0,0,0,3,4,0,13,23,5,0,12,5,0.3,0.34,0.36,0.06,0.33,0.06,0.06,0,2.25,0.92,0.27,0.22,0.06,0,0,0.01,0.01,0.01,0.01,0.13,0.66,0.53,0.07,0.33,0.02,17.6,15.5,57.8,20.7,6,6,4,2,17,60,0.12,98.53,2.3,-0.03,-0.04,0.07,0.05,-1.1,-1.4,2.34,1.7,1.16,0.25,15.6,3,-2.5,2,99,53,36,22,13,0,4,6,71,10,0,18.2,46.2,14.1
778,13000000,0,10,93,378,337,99,73,17,0,9,143,38,32,6,3,0,0,3,45,87,14,0,3,0,5,47,0,0,0,140,235,72,10,1429,550,879,73,138,60,19,290,0,0,0,0,0,0,90,0,10,273,5,0,0,0,0,0,0,0,21,0,3,66,5,0,0.29,0.37,0.42,0.13,0.38,0.1,0.08,0.02,1.24,0.89,0.26,0.19,0.04,0,0.02,0.01,0,0,0.01,0.12,0.62,0.5,0.12,0.23,0.01,13.9,25.2,47.6,20.7,6.6,0,0,0,43,0,0.11,101.07,6,0.09,0.06,0.18,0.18,7.9,5.1,15.86,15.9,2.19,0.28,48.6,18.4,0.9,11.7,238,173,120,83,36,5,15,16,239,36,4.2,18.1,44.4,15.1
779,600000,0,11,97,108,92,12,9,3,0,0,15,15,15,0,0,1,0,1,5,14,0,0,1,0,3,28,0,0,0,27,80,22,0,413,168,245,16,31,13,5,65,0,0,9,0,0,0,0,0,0,7,92,0,0,0,2,0,0,0,1,0,0,2,93,0,0.13,0.25,0.16,0.03,0.14,0.14,0.14,0,1.87,0.85,0.11,0.08,0.03,0,0,0,0.01,0,0.01,0.26,0.74,0.48,0.05,0.13,0.03,0,24.6,47.7,20,7.7,0,0,0,2,0,0.02,98.66,1.7,-0.54,-0.45,-0.43,-0.43,-13.8,-11.3,-10.87,-10.9,-2.39,0.13,2.7,-7.6,-13.8,-10.1,81,60,40,30,16,1,1,3,86,5,2.5,3.3,18.8,5.8
784,2200000,0,2,109,418,370,83,50,23,1,9,135,38,36,2,6,4,0,2,48,87,13,0,5,3,10,96,0,0,3,127,286,76,12,1586,606,980,98,118,43,19,278,0,416,0,0,0,0,0,0,0,0,2,0,0,107,0,0,0,0,0,0,0,0,2,1,0.22,0.3,0.37,0.14,0.32,0.09,0.09,0,2.53,0.89,0.2,0.12,0.06,0,0.02,0.01,0.01,0,0,0.23,0.68,0.45,0.11,0.21,0.02,15.8,35.3,42.4,15.5,6.8,0,3,2,48,0,0.11,101.48,6.8,-0.16,-0.1,-0.02,-0.03,-15.5,-10,-1.52,-3.3,3.76,0.24,39.8,2.5,-5.5,7.8,294,206,136,89,49,6,14,19,274,39,4.4,15.7,38.8,14.2
787,2650000,0,6,145,629,569,161,102,31,4,24,272,52,49,3,1,2,5,9,74,120,19,0,4,1,7,98,1,0,2,214,404,132,18,2497,915,1582,121,233,76,48,478,0,0,0,0,0,628,0,0,0,0,1,0,0,0,0,0,0,145,0,0,0,0,1,0,0.28,0.34,0.48,0.2,0.43,0.08,0.08,0,1.88,0.9,0.26,0.16,0.05,0.01,0.04,0,0,0.01,0.01,0.16,0.64,0.49,0.12,0.19,0.01,13.6,25.3,48.7,15.9,10,2,1,1,78,66.7,0.12,99.25,10.1,0.12,0.16,0.28,0.28,18,23.7,40.97,41,3.69,0.29,89.9,37.1,24.1,43,416,282,194,125,61,17,14,19,380,50,8.8,11.2,31.1,13.2
789,411000,0,3,161,651,595,172,118,35,6,13,258,45,39,6,3,7,1,5,90,142,29,0,3,1,12,85,1,0,2,220,424,132,25,2470,902,1568,155,229,108,26,518,0,0,646,0,0,0,0,0,0,0,5,0,0,0,158,0,0,0,0,0,0,0,5,1,0.29,0.34,0.43,0.15,0.4,0.07,0.06,0.01,1.89,0.91,0.26,0.18,0.05,0.01,0.02,0,0.01,0,0.01,0.13,0.65,0.52,0.14,0.22,0.02,18.9,29.9,44.2,20.8,5,7,4,1,66,63.6,0.1,98.36,10.5,0.07,-0.04,0.13,0.12,10,-5.7,19.28,19,10.69,0.27,85.5,30.3,-3.1,16.7,435,323,224,167,100,8,32,37,491,77,3.6,19.2,37,15.7
790,4375000,0,6,159,763,688,204,132,37,19,16,327,66,58,8,1,3,5,9,68,317,10,0,4,0,12,82,0,0,1,271,482,102,9,2814,1052,1762,149,285,126,54,614,0,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0.3,0.36,0.48,0.18,0.43,0.09,0.08,0.01,1.24,0.9,0.27,0.17,0.05,0.02,0.02,0,0,0.01,0.01,0.11,0.63,0.52,0.09,0.42,0.02,8.8,24.3,46.4,20.5,8.8,56,15,5,113,78.9,0.15,98.11,11.9,0.16,0.2,0.32,0.37,28.4,35.2,55.75,63.6,-2.06,0.3,122.4,58.1,42.3,65.3,507,244,171,116,65,9,16,27,352,52,5.3,13.8,41.5,14.8
791,5250000,0,5,160,736,626,189,112,42,2,33,334,94,89,5,4,11,0,11,124,130,20,0,13,3,6,118,1,1,1,287,436,153,15,2930,1207,1723,165,192,126,36,519,0,0,0,0,732,0,0,0,0,4,0,0,0,0,0,0,159,0,0,0,0,1,0,0,0.3,0.39,0.53,0.23,0.45,0.13,0.12,0.01,1.26,0.85,0.26,0.15,0.06,0,0.04,0.01,0.01,0,0.02,0.16,0.59,0.43,0.17,0.18,0.01,9.8,31.8,37,24.3,6.9,15,5,2,115,75,0.16,98.13,11.5,0.3,0.27,0.39,0.4,50.3,44.7,65.51,67,-1.59,0.32,134.7,77.2,52,72.6,453,375,241,152,115,23,20,48,508,91,9.5,13.2,41.7,17.9
792,3925000,0,9,138,569,488,138,86,24,3,25,243,76,70,6,3,2,0,5,85,130,10,0,5,0,8,134,1,0,0,217,347,120,7,2360,929,1431,116,135,84,21,356,0,0,0,0,0,0,0,0,563,0,6,0,0,0,0,0,0,0,0,0,133,0,6,0,0.28,0.38,0.5,0.22,0.43,0.13,0.12,0.01,1.76,0.86,0.24,0.15,0.04,0.01,0.04,0.01,0,0,0.01,0.24,0.61,0.37,0.15,0.23,0.01,5.8,32.6,37.9,23.6,5.9,2,2,0,69,50,0.12,102.87,9,0.18,0.11,0.23,0.23,24.1,13.8,30.33,29.7,-6.01,0.29,83.1,38.2,15.2,31.3,354,273,192,118,76,12,23,25,386,60,6.3,19.5,32.9,15.5
793,500000,0,5,154,685,628,174,104,41,0,29,302,40,34,6,10,7,0,7,95,125,18,0,14,0,13,111,1,0,2,224,452,134,15,2589,906,1683,167,181,115,61,524,0,0,130,0,553,0,0,0,0,0,2,0,0,0,66,0,129,0,0,0,0,0,2,0,0.28,0.33,0.48,0.2,0.44,0.06,0.05,0.01,2.78,0.92,0.25,0.15,0.06,0,0.04,0.01,0.01,0,0.01,0.16,0.66,0.5,0.14,0.18,0.02,11.2,31.9,34.5,21.9,11.6,6,2,1,92,75,0.13,99.46,11,0.09,0.05,0.18,0.18,15,7.6,28.55,29.1,0.47,0.28,94.7,35.9,6.9,27.9,463,327,213,151,76,14,21,31,440,66,6.6,13.9,40.8,15
794,3166666,0,8,157,745,634,170,93,39,5,33,318,98,84,14,11,2,0,2,90,272,6,0,4,1,10,130,1,0,0,279,464,118,5,3051,1242,1809,189,181,87,49,506,0,0,0,0,0,0,0,716,0,29,0,0,0,0,0,0,0,0,0,151,0,6,0,0,0.27,0.38,0.5,0.23,0.43,0.13,0.11,0.02,1.33,0.85,0.23,0.12,0.05,0.01,0.04,0.01,0,0,0,0.17,0.62,0.45,0.12,0.37,0.01,4.2,37.4,35.8,17.2,9.7,38,5,2,101,88.4,0.14,100.22,11.8,0.18,0.17,0.3,0.35,31.6,30,51.03,59.4,-7.79,0.31,122.5,62.8,38.5,59.9,471,289,199,139,60,14,21,22,398,57,7,15.1,36.7,14.3
795,1750000,0,4,159,687,644,191,132,41,1,17,285,27,22,5,1,9,6,9,89,140,18,0,3,1,9,67,0,0,1,219,458,129,14,2510,885,1625,147,262,134,49,592,0,0,48,610,0,0,0,0,0,28,1,0,0,0,13,139,0,0,0,0,0,7,1,0,0.3,0.32,0.44,0.15,0.41,0.04,0.03,0.01,2.48,0.94,0.28,0.19,0.06,0,0.02,0,0.01,0.01,0.01,0.1,0.67,0.57,0.13,0.2,0.01,10.9,24.8,44.3,22.6,8.3,6,3,1,80,66.7,0.12,97.9,11.1,0.06,0.05,0.17,0.17,9.8,7.2,27.4,27.4,0.01,0.27,91.1,31.4,8.1,29.5,471,311,217,137,77,17,23,32,431,72,7.8,16.8,41.6,16.7
797,404100,0,2,109,403,352,92,44,27,0,21,182,36,33,3,11,1,3,2,55,88,8,0,4,1,4,133,0,0,1,139,261,79,7,1622,615,1007,81,89,41,12,223,0,394,0,0,0,0,0,0,0,5,4,0,0,110,0,0,0,0,0,0,0,1,4,0,0.26,0.35,0.52,0.26,0.45,0.09,0.08,0.01,3.69,0.87,0.23,0.11,0.07,0,0.05,0.03,0,0.01,0.01,0.33,0.65,0.32,0.14,0.22,0.01,8.9,36.3,39.9,18.4,5.4,0,0,1,67,0,0.17,100.11,6.4,0.16,0.21,0.3,0.3,14.6,19.7,27.62,27.6,-1.56,0.3,62.2,28.7,21.5,33.5,264,176,126,84,43,11,15,8,253,34,8.7,17.9,18.6,13.4
798,403000,0,11,88,117,102,24,17,5,0,2,35,13,13,0,0,0,2,0,8,30,6,0,0,0,4,32,0,0,0,37,80,27,4,538,203,335,23,32,14,3,72,0,0,0,11,31,0,0,0,0,0,75,0,0,0,0,3,10,0,0,0,0,0,76,2,0.24,0.32,0.34,0.11,0.3,0.11,0.11,0,2.46,0.87,0.21,0.15,0.04,0,0.02,0,0,0.02,0,0.27,0.68,0.41,0.07,0.26,0.03,14.8,31.9,44.4,19.4,4.2,1,1,0,10,50,0.09,98.67,1.8,-0.13,-0.06,-0.02,-0.03,-3.5,-1.5,-0.49,-0.8,1.07,0.24,11.7,1.4,-4.5,-0.8,81,53,43,16,10,1,3,2,69,6,2.3,18.8,20,8.7
801,1800000,0,5,127,424,370,88,56,17,0,15,150,40,35,5,2,4,8,3,54,75,13,0,6,4,6,91,0,0,2,130,289,97,12,1744,664,1080,85,139,46,21,291,0,0,16,8,358,0,0,0,0,20,22,0,0,0,5,2,99,0,0,0,0,7,22,1,0.24,0.31,0.41,0.17,0.35,0.09,0.08,0.01,2.28,0.87,0.21,0.13,0.04,0,0.04,0,0.01,0.02,0.01,0.21,0.68,0.47,0.13,0.18,0.01,12.4,29.2,47.8,15.8,7.2,1,1,1,45,50,0.11,99.37,6.8,-0.07,-0.09,0.03,0.02,-6.4,-9.1,2.54,2.2,1.48,0.26,48.8,11.4,-6.3,7.1,295,200,137,110,47,8,14,17,294,39,5.8,12.7,36.2,13.3
805,1000000,0,8,139,629,553,155,94,26,13,22,273,71,70,1,3,1,1,5,66,235,7,0,4,2,5,111,0,0,1,229,394,103,7,2678,1069,1609,139,182,91,32,444,0,0,0,0,0,0,0,626,0,0,3,0,0,0,0,0,0,0,0,140,0,0,3,0,0.28,0.37,0.49,0.21,0.43,0.11,0.11,0,1.56,0.88,0.25,0.15,0.04,0.02,0.04,0,0,0,0.01,0.18,0.63,0.45,0.1,0.37,0.01,6.8,31.3,41,20.5,7.2,12,4,2,112,75,0.18,101.27,9.9,0.16,0.15,0.27,0.28,23.3,22.1,39.67,40.9,-4.17,0.29,94.8,43.6,23.1,41.5,404,222,161,88,45,9,18,17,294,44,5.6,20.5,37.8,15
807,404400,0,9,129,440,399,99,63,26,2,8,153,27,26,1,8,2,4,7,41,100,11,0,2,0,4,87,0,0,0,134,299,80,10,1857,693,1164,103,142,52,21,318,0,0,0,0,0,0,35,46,339,10,10,0,0,0,0,0,0,0,11,12,97,7,10,4,0.25,0.31,0.38,0.14,0.35,0.06,0.06,0,3.22,0.91,0.23,0.14,0.06,0,0.02,0.02,0,0.01,0.02,0.2,0.68,0.48,0.09,0.23,0.01,12.5,32.4,44.7,16.4,6.6,9,3,2,54,75,0.12,100.02,7,-0.1,-0.17,-0.04,-0.03,-10.2,-16.9,-4.3,-3.4,1.33,0.25,47.7,8.5,-11.4,2.6,309,194,143,95,52,7,11,15,290,33,4.9,11.6,28.8,11.4
809,402500,0,11,23,58,50,10,10,0,0,0,10,5,5,0,1,0,2,2,1,23,1,0,0,0,1,6,0,0,0,16,40,10,0,186,70,116,4,31,6,5,46,0,0,0,0,0,0,12,23,11,0,12,0,0,0,0,0,0,0,8,7,4,0,12,0,0.2,0.29,0.2,0,0.17,0.09,0.09,0,1.2,0.86,0.17,0.17,0,0,0,0.02,0,0.03,0.03,0.1,0.69,0.59,0.02,0.4,0.02,0,8.7,67.4,13,10.9,1,0,0,3,100,0.05,100.7,0.9,-0.41,-0.42,-0.32,-0.3,-5.6,-5.7,-4.41,-4.1,-1.08,0.19,3.1,-2.2,-4.9,-3,42,21,17,6,8,0,0,1,31,1,0,0,12.5,3.2
814,1050000,0,5,62,181,164,43,39,1,2,1,51,14,14,0,2,1,0,1,11,40,6,0,0,0,2,28,0,0,1,59,120,31,5,711,252,459,41,66,22,8,137,0,0,47,0,116,0,2,0,2,11,3,0,0,0,22,0,39,0,3,0,3,4,3,2,0.26,0.33,0.31,0.05,0.28,0.08,0.08,0,2,0.91,0.24,0.22,0.01,0.01,0.01,0.01,0.01,0,0.01,0.15,0.66,0.51,0.06,0.22,0.01,16.1,29.9,48.2,16.1,5.8,4,2,1,15,66.7,0.08,100.75,2.9,-0.16,-0.21,-0.08,-0.08,-6.9,-9,-3.39,-3.4,1.64,0.23,16.4,0.7,-7.2,-1.6,124,86,54,43,17,2,5,3,114,10,3.7,11.6,17.6,8.8
817,419500,0,7,144,612,540,162,113,31,6,12,241,59,56,3,9,3,1,8,75,142,16,0,6,1,5,61,1,0,1,230,373,106,14,2168,856,1312,138,194,107,45,484,0,0,276,0,0,0,334,0,0,0,2,0,0,0,68,0,0,0,77,0,0,0,2,0,0.3,0.38,0.45,0.15,0.39,0.1,0.09,0,1.03,0.88,0.26,0.18,0.05,0.01,0.02,0.01,0,0,0.01,0.1,0.61,0.51,0.12,0.23,0.01,13.2,28.5,40.1,22.1,9.3,10,2,1,87,83.3,0.14,102.42,9.9,0.13,0.05,0.19,0.2,18.1,6.8,27.47,29.3,2.51,0.28,82.5,33.7,6.8,24.3,384,291,183,131,75,7,26,30,389,63,3.8,19.8,40,16.2
